1,按照《互联网信息服务管理办法》，从事经营性互联网信息服务，除应当符合《电信条例》规定的要求外，还应当有健全的_____保障措施。,"A、防火安全; B、保安;C、网络与信息安全。
",4,C,C,7,1,0,0
1,《非经营性互联网信息服务备案管理办法》规定，互联网接入服务提供者(ISP)不得为未经备案的组织或个人从事非经营性互联网信息服务提供。,"A、电子邮件服务 B、互联网接入服务 C、代为备案服务
",4,B,B,7,1,0,0
1,按照《互联网电子公告服务管理规定》，任何人不得在互联网上的电子布告牌(BBS)、电子白板、电子论坛、_____、留言板等电子公告服务系统中发布淫秽、色情、赌博、暴力、恐怖等违法有害信息。,"A、网站 B、网络聊天室 C、电子邮箱
",4,B,B,7,1,0,0
1,《中华人民共和国网络安全法》由全国人民代表大会常务委员会于（ ）发布,"A、2016年11月7日B、2016年6月27日C、2016年7月11日
",4,A,A,7,1,0,0
1,网络运营者对法律、行政法规禁止发布或者传输的信息未停止传输、采取消除等处置措施、保存有关记录的，由有关部门责令改正，给予警告，没收违法所得；拒不改正或者情节严重的，处（ ）罚款。,"A、五万元以上五十万元以下B、十万元以上五十万元以下C、一万元以上十万元以下
",4,B,B,7,1,0,0
1,违反《网络安全法》规定，给他人造成损害的，依法（ ）。,"A、给予治安管理处罚B、承担民事责任C、追究刑事责任
",4,B,B,7,1,0,0
1,因网络安全事件，发生突发事件或者生产安全事故的，应当依照（ ）等有关法律、行政法规的规定处置。,"A、《中华人民共和国安全生产法》B、《中华人民共和国治安管理法》C、《中华人民共和国网络安全法》
",4,A,A,7,1,0,0
1,违反《网络安全法》第二十七条规定，从事危害网络安全的活动，或者提供专门用于从事危害网络安全活动的程序、工具，或者为他人从事危害网络安全的活动提供技术支持、广告推广、支付结算等帮助，尚不构成犯罪的，由公安机关没收违法所得，处__日以下拘留，可以并处___以上___以下罚款。 ,"A．三日 一万元 十万元 B．五日 五万元 十万元
C．五日 五万元 五十万元 D．十日 五万元 十万元  
",5,C,C,7,1,0,0
1,（）依法履行网络信息安全监督管理职责，发现法律、行政法规禁止发布或者传输的信息的，应当要求网络运营者停止传输，采取消除等处置措施，保存有关记录。,"A.国家网信部门和有关部门B.政府C.网络运营者
",4,A,A,7,1,0,0
1,网络安全事件应急预案应当按照事件发生后的危害程度、影响范围等因素对网络安全事件进行（），并规定相应的应急处置措施。,"A.定级B.分类C.分级
",4,C,C,7,1,0,0
1,有《网络安全法》规定的违法行为的，依照有关法律、行政法规的规定记入（），并予以公示。,"A.信用档案B.个人档案C.电子档案
",4,A,A,7,1,0,0
1,违反本法《网络安全法》规定，构成违反治安管理行为的，依法给予（）；构成犯罪的，依法追究刑事责任。,"A.治安管理处罚B.行政处罚C.民事处罚
",4,A,A,7,1,0,0
1,国际电信联盟将每年的5月17日确立为世界电信日，今年已经是第38届。今年世界电信日的主题为（）。,"A、“让全球网络更安全” B、“信息通信技术：实现可持续发展的途径” C、“行动起来创建公平的信息社会”
",4,A,A,7,1,0,0
1,信息产业部将以世界电信日主题纪念活动为契机，广泛进行宣传和引导    ，进一步增强电信行业和全社会的意识。,"A、国家安全 B、网络与信息安全C、公共安全
",4,B,B,7,1,0,0
1,为了进一步净化网络环境，倡导网络文明，信息产业部于2006年2月21日启动了持续到年底的系列活动。,"A、阳光绿色网络工程B、绿色网络行动C、净网护苗行动
",4,A,A,7,1,0,0
1,“阳光绿色网络工程”的“阳光”寓意着光明和普惠万事万物，并要涤荡网络上的污浊;“绿色”代表要面向未来构建充满生机的和谐网络环境;“网络”代表活动的主要内容以网络信息服务为主;“工程”代表活动的系统性和长期性。系列活动的副主题为：倡导网络文明，     。,"A、构建和谐环境B、打击网络犯罪 C、清除网络垃圾
",4,A,A,7,1,0,0
1,为了规范互联网电子邮件服务，依法治理垃圾电子邮件问题，保障互联网电子邮件用户的合法权益，信息产业部于2006年2月20日颁布了，自2006年3月30日开始施行。,"A、《互联网信息服务管理办法》 B、《互联网电子邮件服务管理办法》 C、《互联网电子公告服务管理规定》
",4,B,B,7,1,0,0
1,任何组织或个人不得利用互联网电子邮件从事传播淫秽色情信息、窃取他人信息或者    等违法犯罪活动，否则构成犯罪的，依法追究刑事责任，尚不构成犯罪的，由公安机关等依照有关法律、行政法规的规定予以处罚;电信业务提供者从事上述活动的，并由电信管理机构依据有关行政法规处罚。,"A、故意传播计算机病毒 B、发送商业广告 C、传播公益信息
",4,A,A,7,1,0,0
1,为了依法加强对通信短信息服务和使用行为的监管，信息产业部和有关部门正在联合制定_____,A、《通信服务管理办法》 B、《通信短信息服务管理规定》 C、《短信息管理条例》,4,B,B,7,1,0,0
1,我国哪部法律法规对禁止以计算机病毒或者其他方式攻击通信设施，危害网络安全和信息安全等行为作出了详细规定（）,"A、《中华人民共和国信息安全法》B、《中华人民共和国电信条例》C、《中华人民共和国计算机信息系统安全保护条例》D、《中华人民共和国个人信息保护法》 
",5,B,B,7,1,0,0
1,国务院于（ ）年6月28日印发了《关于大力推进信息化发展和切实保障信息安全若干意见》,"A、2010B、2011C、2012D、2013
",5,C,C,7,1,0,0
1,2012年12月28日，由哪个机构通过了关于加强网络信息保护的决定（ ）,"A、国务院B、全国人大常委会C、工信部D、国家网络与信息安全协调小组
",5,B,B,7,1,0,0
1,下列关于我国涉及网络信息安全的法律说法正确的是（ ）,"A、在1979年的刑法中已经包含相关的计算机犯罪的罪名B、《关于维护互联网安全的决定》是我国目前为止直接规范网络信息安全的效力最高的法律文件C、2003年全国人大常委会审核通过了《中华人民共和国电子签名法》D、《中华人民共和国电子签名法》的实施年份是2004年
",5,B,B,7,1,0,0
1,我国第一部保护计算机信息系统安全的专门法规是（ ）,"A、《计算机信息网络国际联网管理暂行规定》B、《中华人民共和国信息安全法》C、《中华人民共和国电信条例》D、《中华人民共和国计算机信息系统安全保护条例》
",5,D,D,7,1,0,0
1,网络安全法中网络运行安全规定，    实行网络安全等级保护制度。,A.人民 B.政府 C.国家  ,5,C,C,7,1,0,0
1,下列关于网络安全举报受理叙述正确的是（）。,"A只有公安部门才可接受网络安全方面的举报B只有网信部门才可接受网络安全方面的举报C不属本部门职责的，先受理再移送
",5,C,C,7,1,0,0
1,2014年2月27日，中共中央总书记、国家主席、中央军委主席、中央网络安全和信息化领导小组组长习近平2月27日下午主持召开中央网络安全和信息化领导小组第一次会议并发表重要讲话。他强调，_______和_____是事关国家安全和国家发展、事关广大人民群众工作生活的重大战略问题。,"A信息安全、信息化B网络安全、信息化C网络安全、信息安全D安全、发展
",5,B,B,7,1,0,0
1,2016年4月19日，习近平总书记在网络安全和信息化工作座谈会上指出，网络空间的竞争，归根结底是____竞争。,"A人才B技术C资金投入D安全制度
",5,A,A,7,1,0,0
1,首届世界互联网大会的主题是______。,"A互相共赢B共筑安全互相共赢C互联互通，共享共治D共同构建和平、安全、开放、合作的网络空间
",5,C,C,7,1,0,0
1,2016年4月19日，习近平总书记在网络安全和信息化工作座谈会上指出，“互联网核心技术是我们最大的‘命门’，______是我们最大的隐患”。,"A核心技术受制于人B核心技术没有完全掌握C网络安全技术受制于人D网络安全技术没有完全掌握
",5,A,A,7,1,0,0
1,2016年4月19日，习近平总书记在网络安全和信息化工作座谈会上指出，维护网络安全，首先要知道风险在哪里，是什么样的风险，什么时候发生风险，正所谓“聪者听于无声，明者见于未形”。（  ）是最基本最基础的工作。,"A感知网络安全态势B实施风险评估C加强安全策略D实行总体防御
",5,A,A,7,1,0,0
,公民遭遇网络诈骗，应当向（）部门报案。,A网信B电信C公安,4,C,C,7,1,0,0
,以下不属于公民个人信息的是（）,A住址B个人生物识别信息C工作单位,4,C,C,7,1,0,0
,网络关键设备和网络安全专用产品应当按照相关国家标准的（）要求，由具备资格的机构安全认证合格或者安全检测符合要求后，方可销售或者提供。,"A.规范性
B.特殊性
C. 强制性
",4,C,C,7,1,0,0
,青少年在使用网络中，正确的行为是______。,"A、 把网络作为生活的全部
B、 善于运用网络帮助学习和工作，学会抵御网络上的不良诱惑
C、 利用网络技术窃取别人的信息。
D、 沉迷网络游戏
",4,B,B,7,1,0,0
,我们经常从网站上下载文件、软件，为了确保系统安全，以下哪个处理措施最正确______,"A、 直接打开或使用
B、 先查杀病毒，再使用
C、 习惯于下载完成自动安装
D、 下载之后先做操作系统备份，如有异常恢复系统
",5,B,B,7,1,0,0
,我们在日常生活和工作中，为什么需要定期修改电脑、邮箱、网站的各类密码？（）,"A、 遵循国家的安全法律
B、 降低电脑受损的几率
C、 确保不会忘掉密码
D、 确保个人数据和隐私安全
",5,D,D,7,1,0,0
,浏览网页时，弹出“最热门的视频聊天室”的页面，遇到这种情况，一般怎么办？______,"A、 现在网络主播很流行，很多网站都有，可以点开看看
B、 安装流行杀毒软件，然后再打开这个页面
C、 访问完这个页面之后，全盘做病毒扫描
D、 弹出的广告页面，风险太大，不应该去点击
",5,D,D,7,1,0,0
,随着网络时代的来临，网络购物进入我们每一个人的生活，快捷便利，价格低廉。网购时应该注意（ ） 。,"A、 网络购物不安全，远离网购
B、 在标有网上销售经营许可证号码和工商行政管理机关标志的大型购物网站网购更有保障
C、 不管什么网站，只要卖的便宜就好
D、 查看购物评价再决定
",5,B,B,7,1,0,0
,下列关于计算机木马的说法错误的是（  ）。,"A、 Word文档也会感染木马 
B、 尽量访问知名网站能减少感染木马的概率 
C、 杀毒软件对防止木马病毒泛滥具有重要作用 
D、 只要不访问互联网，就能避免受到木马侵害 
",5,D,D,7,1,0,0
,前网络中的鉴别技术正在快速发展，以前我们主要通过账号密码的方式验证用户身份，现在我们会用到U盾识别、指纹识别、面部识别、虹膜识别等多种鉴别方式。请问下列哪种说法是正确的。（ ）,"A、 面部识别依靠每个人的脸型作为鉴别依据，面部识别无法伪造
B、 指纹识别相对传统的密码识别更加安全
C、 使用多种鉴别方式比单一的鉴别方式相对安全
D、 U盾由于具有实体唯一性，被银行广泛使用，使用U盾没有安全风险
",5,C,C,7,1,0,0
,电脑中安装哪种软件，可以减少病毒、特洛伊木马程序和蠕虫的侵害？（ ）,"A、 VPN软件
B、 杀毒软件
C、 备份软件
D、 安全风险预测软件
",5,B,B,7,1,0,0
,为了防范垃圾电子邮件，互联网电子邮件服务提供者应当按照信息产业部制定的技术标准建设互联网电子邮件服务系统，电子邮件服务器匿名转发功能    。,"A、使用 
B、开启 
C、关闭
",4,C,C,7,1,0,0
,互联网电子邮件服务提供者对用户的    和互联网电子邮件地址负有保密的义务。,"A、个人注册信息 
B、收入信息 
C、所在单位的信息
",4,A,A,7,1,0,0
,向他人发送包含商业广告内容的互联网电子邮件时，应当在电子邮件标题的前部注明     字样。,"A、“推销” 
B、“商业信函” 
C、“广告”或“AD”
",4,C,C,7,1,0,0
,为了从源头上治理利用电话、手机发送诈骗、淫秽色情等各种不良和违法信息的行为，保护广大用户的合法权益，信息产业部和有关部门正在推动     工作。,"A、电话用户实名制 
B、畅通网络 
C、“黑手机”整治
",4,A,A,7,1,0,0
,短信息服务提供商在开展信息订阅、短信竞猜、铃声下载等业务经营活动时，不得进行（  ）。,"A、欺诈订制 
B、有偿服务 
C、手机代收费
",4,A,A,7,1,0,0
,如果您发现自己被手机短信或互联网站上的信息诈骗后，应当及时向_____报案，以查处诈骗者，挽回经济损失。,"A、消费者协会 
B、电信监管机构 
C、公安机关
",4,C,C,7,1,0,0
,当您发现因短信欺诈订制被扣除信息费时，可以向_____相关电信运营企业投诉;投诉未果，可进一步向申诉。,"A、信息产业部或各地电信用户申诉受理中心(12300) 
B、中国通信企业协会 
C、中国互联网协会
",4,B,B,7,1,0,0
,国家实行网络安全等级保护制度。网络运营者应当按照网络安全等级保护制度的要求，履行下列_____安全保护义务。,"A、保护网络免受干扰、破坏或者未经授权的访问
B、防止网络数据泄露或者被窃取。篡改
C、以上都是
",4,C,C,7,1,0,0
,绿色上网软件可以自动过滤或屏蔽互联网上的_____，保护青少年健康成长。,"A、网络游戏 
B、网络聊天信息 
C、淫秽色情信息
",4,C,C,7,1,0,0
,信息产业部将会同中央精神文明办公室、共青团中央、教育部等部门在科学评测的基础上，向社会_____一批优秀的绿色上网软件。,"A、推销 
B、赠送 
C、推荐
",4,C,C,7,1,0,0
,计算机病毒是一种破坏计算机功能或者毁坏计算机中所存储数据的  。,"A、程序代码 
B、微生物病菌 
C、计算机专家
",4,A,A,7,1,0,0
,通常意义上的网络黑客是指_____通过互联网利用非正常手段。,"A、上网的人 
B、入侵他人计算机系统的人 
C、在网络上行骗的人
",4,B,B,7,1,0,0
,木马程序一般是指潜藏在用户电脑中带有恶意性质的，利用它可以在用户不知情的情况下_____窃取用户联网电脑上的重要数据信息。,"A、远程控制软件 
B、计算机操作系统 
C、木头做的马
",4,A,A,7,1,0,0
,应当为公安机关、国家安全机关依法维护国家安全和侦查犯罪的活动提供技术支持和协助。,"A、任何个人
B、网信部门和有关部门
C、网络运营者
",4,C,C,7,1,0,0
,为了有效抵御网络黑客攻击，可以采用_____作为安全防御措施。,"A、绿色上网软件 
B、杀病毒软件 
C、防火墙
",4,C,C,7,1,0,0
,为了防止各种各样的病毒对计算机系统造成危害，可以在计算机上安装防病毒软件，并注意及时_____，以保证能防止和查杀新近出现的病毒。,"A、升级 
B、分析 
C、检查
",4,A,A,7,1,0,0
,、依法负有网络安全监督管理职责的部门及其工作人员，必须对再履行职责中知悉的（ ）严格保密，不得泄露、出售或者非法向他人提供。,"A、其用户发布的信息
B、个人信息、隐私和商业秘密
C、投诉和举报 
",4,B,B,7,1,0,0
,（ ）负责统筹协调网络安全工作和相关监督管理工作。,"A、国家网信部门
B、国务院电信主管部门
C、公安部门
",4,A,A,7,1,0,0
, 国家支持网络运营者之间在网络安全信息____、____、____和________等方面进行合作，提高网络运营者的安全保障能力。," A．发布 收集 分析 事故处理 B．收集 分析 管理 应急处置
 C．收集 分析 通报 应急处置 D．审计 转发 处置 事故处理  
",5,C,C,7,1,0,0
,国家采取措施，监测、防御、____来源于中华人民共和国境内外的网络安全风险和威胁，保护关键信息基础设施免受攻击、侵入、干扰和破坏。, A．保护 B．消除 C．处置 D．隔离,5,C,C,7,1,0,0
,国家保护_____、_____和其他组织依法使用网络的权利。,A.公民、法人 B.人民、法人 C.公民、企业 ,4,A,A,7,1,0,0
,网络产品、服务应当符合相关国家标准的_____要求。,A.主体性 B.强制性 C.自愿原则 ,4,B,B,7,1,0,0
,网络关键设备和网络安全专用产品应当按照相关国家标准的强制性要求，由_____安全认证合格或者安全检测符合要求后，方可销售或者提供。,A.政府 B.网络运营者 C.具备资格的机构,4,C,C,7,1,0,0
,网络运营者为用户办理_____、_____服务。,"A.网络连接、注册名登记
B.网络接入、域名注册 
C. 网络接入、注册名登记
",4,B,B,7,1,0,0
,国家实施网络_____战略，支持研究开发安全、方便的电子身份认证技术，推动不同电子身份认证之间的互认。 ,A.不可信身份 B.可信身份 C. 可持续发展,4,B,B,7,1,0,0
,网络运营者应当为_____、国家安全机关依法维护国家安全和侦查犯罪的活动提供技术支持和协助。,A.公安机关 B.当地政府 C.当地网信办 ,4,A,A,7,1,0,0
,关键信息基础设施的运营者采购_____和_____，应当按照规定与提供者签订安全保密协议，明确安全和保密义务与责任。,A.网络产品 服务 B.产品 服务 C.商品 满意度,4,A,A,7,1,0,0
,定期组织关键信息基础设施的运营者进行网络安全_____，提高应对网络安全事件的水平和协同配合能力。,A.应急演练 B.检查 C.培训 ,4,A,A,7,1,0,0
,网络运营者应对其收集的用户信息_____，并建立健全用户信息保护制度。,A.保密 B.忽视 C.严格保密 ,4,C,C,7,1,0,0
,国务院电信主管部门负责统筹协调网络安全工作和相关监督管理工作。,A.正确 B.错误,B,B,B,7,1,0,0
,任何个人和组织有权对危害网络安全的行为向网信、电信、公安等部门举报。,A.正确 B.错误,A,A,A,7,1,0,0
,收到举报的部门但不属于本部门职责的，应及时向上级汇报。,A.正确 B.错误,B,B,B,7,1,0,0
,有关部门应当对举报人的相关信息予以保密，保护举报人的合法权益。,A.正确 B.错误,A,A,A,7,1,0,0
,国家不支持企业、研究机构、高等学校、网络相关；组织参与网络安全国家标准、行业标准的制定。,A.正确 B.错误,B,B,B,7,1,0,0
,对关键业务系统的数据，每年应至少进行一次备份。,A.正确 B.错误,B,B,B,7,1,0,0
,信息系统应急预案既要制定、修订和完善，更需要演练与处理。,A.正确 B.错误,A,A,A,7,1,0,0
